text,label
宫崎骏没有迪斯尼那么花哨 甚至有些落伍 直到现在 他还坚持用手工绘画而不是电脑绘图来完成自己的卡通片 但他懂得一部卡通片 或者一部影片 应该用什么去打动别人 所以 宫崎骏笔下的形象是一个个人 而不是一个个没有知觉的卡通形象 ,4
未达预期T^T……点子和音乐到了可是情绪和情节没有跟上。最大的感想是原来科幻小说里写了这么多年的东西还是有不少没拍出来啊。对科幻迷来说这剧最大的悬念完全就是个常规套路，一开头就知道是怎么回事了所以感觉揭晓得有点拖沓。,3
很工整，好莱坞每年都会有几部的橱窗里的展示蛋糕作品。,4
华语喜剧片的巅峰之作。大话西游的故事在周星驰的电影中极为复杂，剧情绵延成上下两集，来回反复的时间旅行，而内核是非常悲剧性的，原著中美猴王走上取经之路的磨砺从被暴力压制改成了经受爱情考验，“戴上金箍后，你再不是个凡人”、“人世间的情欲不能再沾半点”。周星驰也有了后现代解构主义大师的称号。立意和表现手法先锋前卫，想象力天马行空，许多台词早已通过各类媒介不断传播，被奉为旷世经典。有些讽刺的是，作品刚问世时被认为是失败教材，屁滚尿流的孙悟空和唐僧完全不被理解和接受，参与联合制片的西安电影制片厂副厂长张子恩大骂是文化垃圾，这也让投入巨资的周星驰苦不堪言，只能重归无厘头喜剧行列。蓝洁瑛、莫文蔚最好的时刻,5
最好的動畫,5
你凝视你的脸，几亿人在爱恋。,5
温暖、幽默，并带有不同寻常的些许甜蜜。,5
爱和梦想，勇气和希望,5
人生苦短，活在当下,5
精确，好玩儿，在好的结构面前，煽情变得如屎一般，不值一说……,3
"卓别林不愧是一代大师，导演、编剧、主演、制片、音乐、剪辑都是他自己，真可谓是天才
这个故事现在看，略显俗套，但是放在一个世纪前，属于是鼻祖级
一直以来都知道卓别林是喜剧大神，可是这部电影的开放式结局，成为了很多久别重逢爱情电影借鉴，而且这部电影的情感描写也非常经典
没有台词抖包袱，全靠形体表演来展现幽默滑稽成分，卓别林的表演是真的很诙谐，悲情起来特写也很展现演技
盲人卖花女真的好美，黑白默片时代有好多风华绝代的美女演员，在影史上惊鸿一瞥
不要跟资本主义交朋友，醉了是朋友，醒了陌生人，真的很讽刺",5
犹太人真有钱，有钱能使磨推鬼,1
其实很羡慕1900  他知道自己属于哪里 即使是最后粉身碎骨 有人觉得他懦弱 我并不这样想 像我这样一只脚在陆地另一只脚在船上的人 永远不知道哪一个地方属于自己的人才是懦弱  既不能让自己漂在海上离群索居害怕着孤独 又不能享受与大多数人一样在这片陆地上的生活 我才真正的没有存在过,5
一口气看完三部白金加长版，对于这样的片子，只有两个字形容：经典。相对于骇客帝国，这三部的连续性非常好，值得称赞。,5
6/10。有小笑一下，整体觉得有点无聊，甚至感觉到了虚无。相反一直被认为是它仿作的《疯狂的石头》，更对我的口味。最喜欢赌博一段，紧张和迷离交织在一起。那个躺着不被发现的女人拿枪暴走是亮点。,3
故弄玄虚，恶心。,1
不仅仅是爱情 更是生命 更是自由,5
一条路不能回头，就是一生要走许多路，有成长之路。很多事情不能自己掌控，即使再孤单再寂寞，仍要继续走下去，不许停也不能回头。,5
现在想起来，这片子让人觉得很腻烦,2
这个被封神被赋予无上情怀的爱情故事不是一个变心的故事吗？而网上和我一样追究这个问题的人一律被回复“那是你没爱过”“多经历一些就懂了”“问这个的就是嫉妒紫霞”“爱需要理由吗”此类论调。我觉得要么就正经说出来到底怎么合理变心的，要么就大大方方承认没错就是变心了啊……,1
好笑。无奈。抓狂///看得有了过度的情绪！最后我崩溃了,5
豆瓣高分片单里这部是真的疑惑……太一般了,3
8.5/10   “You?”“You can see now?”“Yes I can see now.”,5
不让人惊喜，到让人意外。故事经不起推敲，人物塑造也不丰满，几个配角彻底沦为配角，所谓的笑点就和各种晚会上的小品一个水平。从里面还能看到《鬼子来了》的影子，但找不到那种惊艳。又在电影院里打瞌睡了。,4
听闻已久的电影，今日终于来看了。男主很帅，女主耐看。从未出现到几次被提及的老张也许和男主爸爸的关系正如男主和Simon一般吧。,4
"昨天半夜痛哭流涕的看完,一早眼睛都是腫的年前最後一天又看一遍,哭了,痛哭流涕的感覺,,,,很久不曾被這樣質樸的電影所感動.很久不曾因為動物與人的感情而哭泣,很久找不到如此單純的美好",5
！！！！！！！！！！！！！！！看完有种置之死地而后生的感觉,5
微妙地在谄媚审查机制和迎合市场需求间取得平衡。看似蜻蜓点水地在法理与人情之间徘徊着作了一番试探性反思，却无比精明地把通过对政府（结尾法制宣传）和主角（“神性”的被赋予）这两极所本该承受的无论社会的、道义上的道德指责一股脑儿地推给大资本，是取巧的推卸责任行为。,2
Audrey Hepburn只有第一晚显出可爱，她之后蒂凡尼的早餐里就照搬了这一系列的路数。我觉得任何正常的男人在半夜街头捡到一个五迷三道往自己身上靠的漂亮姑娘应该就会自觉地上了她吧，所以这整部片不符合人类意识啊。,2
歌美，人美，舞美，影美……明明没有什么剧情，明明是半个世纪前的作品，可还是那么让人动容。,5
原本厌倦迪斯尼作品的三观，被强行安利才看了此片，看后印象稍有改观。虽然照例有个人英雄主义+草根乌托邦励志，好在阴谋反转可看，狐狸男主、反差萌邪恶小狐狸、水獭、豹警官人设不套路，挽回了烂俗即视感。原剧本其实主角不是兔子，是狐狸男，为进主流市场才生加个套路兔女主，强推政治正确扣一星。,4
每当听到shape of my heart，便会想起这个杀手，不太冷。,4
这不仅仅是电影 这是人生,5
大叔太暖了  其实每个杀手都有一颗温暖的心,3
i'll cut my tits off if green book fails to win the best picture.,5
8.5，给五星以资鼓励。每个人都演技在线，演思慧的女演员在暴裂无声里演哑巴的老婆，演得真的很好，心目中的今年国产片前二竟然都有她。,5
看了这部片子我爱上了梁朝伟，那忧郁的眼神让人深深的陷了进去，陈永仁的形象深入人心啊，老虎演技真的太好了，当然也离不开其他演员的倾情演义，经典,5
无比地尊敬，这样的电影，这样的民族令我羞愧，令我感到深深的耻辱。,5
"過了很多年，當我從現實生活回歸到影像藝術本身，我明白了自己厭惡這部（類型）片子和討厭97年版《洛麗塔》的緣由相同，再詩意的粉飾也不過是pedophilic disorder對青春期少女的浪漫化意淫而已，罪該萬死。3-1顆✨個人看法，別來私信我，謝謝合作。",1
对于皮克斯，是很垃圾的一部电影，乏善可陈，没有一点儿新意，看了开头就知道结尾，完全是浪费时间！一句话概括，这碗鸡汤里有鸡屎……,2
流畅，也算精巧。但情节老套，笑点又不突出，也就是个中等水准的片子，实在想不通缘何评价这么高。,3
本直女不喜欢打打杀杀,3
在当时，制作出如此精良，太厉害了，五星,5
好人vs恶人 (PS感觉评分有些过头，8.1还差不多）,4
真的是很好看的一部电影，男主角演活了这个杀手，小女孩的纯真与杀手的冷峻形成了反差，只是最后结局太虐了！,3
简直神作！！！,5
太好看了，黑白电影还怕自己看不惯，全员演技真的绝了自然而然就代入了，好看好看,5
看完这部影片，我会不自觉的想象自己是不是也是生活在一个大笼子里,4
13年来刷过不知n多遍，今天首度在大银幕上重温。只有这部电影，真真正正讲述了一个“我不愿去”的故事——“有我所不乐意的在天堂里，我不愿去；有我所不乐意的在地狱里，我不愿去；有我所不乐意的在你们将来的黄金世界里，我不愿去”。一个人或许可以选择“下船”，但他永远无法离开他的“大海”。就像你永远听不见呼号在你血液里的海浪声。,5
聪明人解聪明人的谜，注定会是一场势均力敌、火花四溅的拉锯战，拥有着不断引人入胜的魔力。加上导演塑造人物性格的绝妙手法，伴随始终的合理而有趣的生动细节，每位演员精彩绝伦的演出，意料之外的反转结局，合力让这部影片毫无半点冷场，从头赞到尾！,5
挺没意思的。挺荒谬的。挺装逼又装逼失败的。,2
真的很经典最后一幕是玛蒂尔达穿的像里昂一样，将那株里昂最喜爱的植物种到了土壤之下。玛蒂尔达失去了所有，但她曾爱过正爱着一个人，她的胃不再感到疼痛。里昂一生杀戮，为心爱之人死去他应该会感到心安了吧。玛蒂尔达，里昂，两个孤独者之间惺惺相惜的爱救赎了他们，他们最终都会像绿萝一般落叶归根,4
讲书信选读的课准备放 我自己好像也是十六七岁的时候在教室里看的,5
   那些渴求永远的人，悲都悲得分外妖冶。,5
